RUN_DT,STN_CD,STN_CD_NM, ABRD_PRNB , GOFF_PRNB 
20200515,3900077,지탄, 2 , - 
20200515,3900078,심천, 22 , 28 
20200515,3900080,영동," 1,240 "," 1,147 "
20200515,3900081,황간, 78 , 91 
20200515,3900082,추풍령, 21 , 36 
20200515,3900085,김천," 1,902 "," 2,027 "
20200515,3900088,구미," 4,930 "," 4,960 "
20200515,3900090,약목, 86 , 117 
20200515,3900091,왜관," 1,569 "," 1,609 "
20200515,3900093,신동, 8 , 7 
20200515,3900095,대구," 4,337 "," 4,331 "
20200515,3900096,동대구," 17,239 "," 18,564 "
20200515,3900099,경산," 2,093 "," 2,033 "
20200515,3900101,남성현, 6 , 8 
20200515,3900102,청도, 814 , 865 
20200515,3900104,상동, 89 , 77 
20200515,3900105,밀양," 2,419 "," 2,658 "
20200515,3900107,삼랑진, 366 , 351 
20200515,3900108,원동, 57 , 63 
20200515,3900109,물금, 941 , 983 
20200515,3900110,화명, 145 , 157 
20200515,3900111,구포," 2,772 "," 3,458 "
20200515,3900112,사상, 76 , 74 
20200515,3900114,부산," 12,124 "," 13,572 "
20200515,3900122,덕소, 60 , 73 
20200515,3900130,양평," 1,101 "," 1,294 "
20200515,3900132,용문, 263 , 334 
20200515,3900133,지평, 47 , 47 
20200515,3900134,석불, 8 , 5 
20200515,3900135,일신, 13 , 11 
20200515,3900136,매곡, 11 , 10 
20200515,3900137,양동, 145 , 158 
20200515,3900138,삼산, 3 , 4 
20200515,3900140,동화, 30 , 21 
20200515,3900141,만종," 1,253 "," 1,269 "
20200515,3900142,원주," 1,388 "," 1,362 "
20200515,3900144,반곡, 173 , 57 
20200515,3900148,신림, 9 , 24 
20200515,3900153,제천," 1,349 "," 1,374 "
20200515,3900157,단양, 159 , 158 
20200515,3900160,희방사, 1 , 2 
20200515,3900161,풍기, 246 , 151 
20200515,3900164,영주, 463 , 575 
20200515,3900172,안동, 435 , 451 
20200515,3900177,의성, 101 , 99 
20200515,3900179,탑리, 17 , 22 
20200515,3900181,화본, 6 , 10 
20200515,3900184,신녕, 7 , 6 
20200515,3900186,북영천, 5 , 1 
20200515,3900187,영천, 868 , 744 
20200515,3900191,건천, 9 , 8 
20200515,3900194,서경주, 182 , 188 
20200515,3900195,서대전," 4,149 "," 4,246 "
20200515,3900199,계룡, 981 , 719 
20200515,3900202,연산, 22 , 23 
20200515,3900204,논산," 1,365 "," 1,447 "
20200515,3900206,강경, 349 , 288 
20200515,3900208,함열, 96 , 85 
20200515,3900211,익산," 5,787 "," 5,783 "
20200515,3900214,김제, 404 , 450 
20200515,3900216,신태인, 111 , 130 
20200515,3900218,정읍," 1,214 "," 1,354 "
20200515,3900221,백양사, 34 , 53 
20200515,3900224,장성, 300 , 278 
20200515,3900229,광주송정," 5,537 "," 6,670 "
20200515,3900231,나주," 1,186 ", 892 
20200515,3900233,다시, 3 , 2 
20200515,3900235,함평, 63 , 97 
20200515,3900236,무안, 4 , 12 
20200515,3900237,몽탄, 14 , 14 
20200515,3900239,일로, 46 , 46 
20200515,3900240,임성리, 8 , 7 
20200515,3900242,목포," 1,893 "," 2,118 "
20200515,3900245,삼례, 169 , 121 
20200515,3900248,전주," 3,344 "," 3,723 "
20200515,3900253,임실, 119 , 86 
20200515,3900256,오수, 65 , 84 
20200515,3900259,남원, 839 , 941 
20200515,3900263,곡성, 218 , 246 
20200515,3900265,구례구, 197 , 244 
20200515,3900271,순천," 2,542 "," 2,782 "
20200515,3900276,여천," 1,111 ", 812 
20200515,3900279,여수엑스포," 1,124 "," 1,453 "
20200515,3900280,오송," 10,621 "," 9,047 "
20200515,3900281,청주, 345 , 416 
20200515,3900282,오근장, 381 , 421 
20200515,3900283,청주공항, 104 , 72 
20200515,3900285,증평, 323 , 222 
20200515,3900288,음성, 181 , 165 
20200515,3900290,주덕, 123 , 98 
20200515,3900292,충주, 960 , 812 
20200515,3900295,삼탄, - , 1 
20200515,3900320,아산, 967 , 899 
20200515,3900322,온양온천, 636 , 628 
20200515,3900323,신창, 56 , 20 
20200515,3900324,도고온천, 26 , 32 
20200515,3900327,신례원, 128 , 147 
20200515,3900328,예산, 689 , 707 
20200515,3900330,삽교, 320 , 259 
20200515,3900332,홍성," 1,221 "," 1,015 "
20200515,3900334,광천, 280 , 262 
20200515,3900336,청소, 9 , 15 
20200515,3900338,대천," 1,015 "," 1,062 "
20200515,3900341,웅천, 121 , 140 
20200515,3900343,판교, 26 , 40 
20200515,3900345,서천, 262 , 293 
20200515,3900346,장항, 99 , 103 
20200515,3900348,군산, 334 , 441 
20200515,3900351,대야, 9 , 8 
20200515,3900361,행신," 1,669 "," 2,021 "
20200515,3900385,옥수, 38 , 51 
20200515,3900387,왕십리, 494 , 680 
20200515,3900388,청량리," 6,916 "," 7,043 "
20200515,3900423,퇴계원, 153 , 93 
20200515,3900424,사릉, 133 , 69 
20200515,3900426,평내호평," 1,403 "," 1,165 "
20200515,3900427,마석, 209 , 127 
20200515,3900429,청평, 236 , 110 
20200515,3900431,가평, 666 , 682 
20200515,3900434,강촌, 7 , 20 
20200515,3900436,남춘천," 2,139 "," 2,068 "
20200515,3900437,춘천," 1,395 "," 1,363 "
20200515,3900507,옥산, 25 , 24 
20200515,3900508,청리, 8 , 5 
20200515,3900509,상주, 110 , 121 
20200515,3900512,함창, 8 , 17 
20200515,3900513,점촌, 78 , 80 
20200515,3900515,용궁, 3 , 4 
20200515,3900516,개포, 7 , 2 
20200515,3900519,예천, 40 , 33 
20200515,3900538,극락강, 36 , 43 
20200515,3900539,광주, 494 , 627 
20200515,3900552,봉화, 18 , 23 
20200515,3900556,춘양, 18 , 13 
20200515,3900560,분천, 4 , 4 
20200515,3900561,양원, 1 , 1 
20200515,3900562,승부, 1 , 1 
20200515,3900563,석포, 15 , 11 
20200515,3900565,철암, 13 , 18 
20200515,3900567,동백산, 18 , 14 
20200515,3900572,도계, 85 , 84 
20200515,3900576,신기, 5 , 3 
20200515,3900580,동해, 512 , 603 
20200515,3900581,묵호, 209 , 177 
20200515,3900585,정동진, 92 , 114 
20200515,3900587,강릉," 2,643 "," 2,605 "
20200515,3900601,쌍룡, 3 , 2 
20200515,3900604,영월, 195 , 137 
20200515,3900608,예미, 35 , 32 
20200515,3900611,민둥산, 28 , 35 
20200515,3900612,사북, 49 , 55 
20200515,3900613,고한, 70 , 36 
20200515,3900615,태백, 247 , 185 
20200515,3900621,부전," 1,143 "," 1,067 "
20200515,3900627,센텀, 253 , 236 
20200515,3900629,신해운대, 327 , 367 
20200515,3900631,기장, 266 , 293 
20200515,3900633,좌천, 102 , 100 
20200515,3900636,남창, 354 , 320 
20200515,3900637,덕하, 100 , 101 
20200515,3900639,태화강," 1,429 "," 1,445 "
20200515,3900641,호계, 606 , 614 
20200515,3900645,불국사, 84 , 79 
20200515,3900647,경주, 647 , 735 
20200515,3900651,안강, 20 , 23 
20200515,3900672,하양, 713 , 507 
20200515,3900682,한림정, 11 , 12 
20200515,3900683,진영, 494 , 492 
20200515,3900685,창원, 614 , 713 
20200515,3900686,마산," 1,314 "," 1,356 "
20200515,3900687,중리, 100 , 70 
20200515,3900689,함안, 46 , 55 
20200515,3900690,군북, 89 , 77 
20200515,3900694,반성, 34 , 25 
20200515,3900699,진주," 1,030 ", 850 
20200515,3900701,완사, 12 , 7 
20200515,3900703,북천, 10 , 16 
20200515,3900705,횡천, 24 , 18 
20200515,3900706,하동, 66 , 49 
20200515,3900707,진상, 10 , 19 
20200515,3900710,광양, 23 , 20 
20200515,3900714,벌교, 13 , 14 
20200515,3900715,조성, 12 , 11 
20200515,3900716,예당, 15 , 12 
20200515,3900717,득량, 12 , 6 
20200515,3900718,보성, 67 , 71 
20200515,3900720,명봉, 1 , 3 
20200515,3900722,이양, 4 , 11 
20200515,3900725,능주, 3 , 4 
20200515,3900727,화순, 24 , 25 
20200515,3900730,효천, 24 , 16 
20200515,3900731,서광주, 21 , 15 
20200515,3900883,광명," 11,809 "," 12,574 "
20200515,3900884,천안아산," 9,064 "," 7,790 "
20200515,3900894,김천구미," 2,217 "," 2,094 "
20200515,3900895,신경주," 1,093 "," 1,238 "
20200515,3900896,울산," 5,009 "," 5,044 "
20200515,3900898,상봉, 355 , 490 
20200515,3900901,진례, 11 , 8 
20200515,3900902,창원중앙," 3,106 "," 2,578 "
20200515,3900927,인천공항T1, 633 , - 
20200515,3901026,공주, 219 , 214 
20200515,3901040,포항," 2,753 "," 2,914 "
20200515,3901057,횡성, 258 , 258 
20200515,3901058,둔내, 81 , 136 
20200515,3901059,평창, 215 , 239 
20200515,3901060,진부, 248 , 294 
20200515,3901063,인천공항T2, 5 , - 
20200515,3901065,월포, 23 , 11 
20200515,3901066,장사, 10 , 10 
20200515,3901067,강구, 23 , 20 
20200515,3901068,영덕, 133 , 101 
20200516,3900023,서울," 27,823 "," 24,500 "
20200516,3900025,용산," 16,605 "," 13,967 "
20200516,3900030,영등포," 9,716 "," 9,221 "
20200516,3900039,안양, 350 , 317 
20200516,3900047,수원," 12,456 "," 11,675 "
20200516,3900052,오산, 121 , 116 
20200516,3900055,서정리, 39 , 22 
20200516,3900057,평택," 5,219 "," 4,899 "
20200516,3900058,성환, 27 , 31 
20200516,3900061,천안," 6,086 "," 5,819 "
20200516,3900063,전의, 86 , 82 
20200516,3900066,조치원," 3,529 "," 3,250 "
20200516,3900068,부강, 106 , 76 
20200516,3900070,신탄진," 1,488 "," 1,288 "
20200516,3900073,대전," 14,730 "," 15,250 "
20200516,3900075,옥천, 443 , 499 
20200516,3900076,이원, 31 , 20 
20200516,3900078,심천, 22 , 19 
20200516,3900079,각계, 1 , - 
20200516,3900080,영동, 961 ," 1,153 "
20200516,3900081,황간, 82 , 94 
20200516,3900082,추풍령, 26 , 34 
20200516,3900085,김천," 1,920 "," 2,087 "
20200516,3900088,구미," 5,160 "," 5,271 "
20200516,3900090,약목, 50 , 87 
20200516,3900091,왜관," 1,443 "," 1,548 "
20200516,3900093,신동, 10 , 13 
20200516,3900095,대구," 4,916 "," 4,764 "
20200516,3900096,동대구," 15,065 "," 15,215 "
20200516,3900099,경산," 2,081 "," 1,812 "
20200516,3900101,남성현, 7 , 10 
20200516,3900102,청도, 787 , 946 
20200516,3900104,상동, 72 , 102 
20200516,3900105,밀양," 2,136 "," 2,454 "
20200516,3900107,삼랑진, 297 , 363 
20200516,3900108,원동, 72 , 97 
20200516,3900109,물금, 891 , 779 
20200516,3900110,화명, 111 , 106 
20200516,3900111,구포," 2,930 "," 2,854 "
20200516,3900112,사상, 56 , 45 
20200516,3900114,부산," 10,194 "," 11,756 "
20200516,3900122,덕소, 44 , 56 
20200516,3900130,양평," 1,089 "," 1,022 "
20200516,3900132,용문, 239 , 270 
20200516,3900133,지평, 27 , 26 
20200516,3900134,석불, 9 , 5 
20200516,3900135,일신, 9 , 15 
20200516,3900136,매곡, 12 , 13 
20200516,3900137,양동, 121 , 160 
20200516,3900138,삼산, 7 , 7 
20200516,3900140,동화, 17 , 30 
20200516,3900141,만종, 915 , 981 
20200516,3900142,원주," 1,270 "," 1,419 "
20200516,3900144,반곡, 49 , 23 
20200516,3900148,신림, 12 , 17 
20200516,3900153,제천," 1,190 "," 1,303 "
20200516,3900157,단양, 131 , 231 
20200516,3900160,희방사, 27 , 27 
20200516,3900161,풍기, 153 , 179 
20200516,3900164,영주, 590 , 540 
20200516,3900172,안동, 437 , 466 
20200516,3900177,의성, 77 , 101 
20200516,3900179,탑리, 12 , 19 
20200516,3900181,화본, 5 , 14 
20200516,3900184,신녕, 3 , 4 
20200516,3900186,북영천, 7 , 2 
20200516,3900187,영천, 786 , 862 
20200516,3900191,건천, 9 , 11 
20200516,3900194,서경주, 160 , 144 
20200516,3900195,서대전," 4,482 "," 4,508 "
20200516,3900199,계룡, 501 , 594 
20200516,3900202,연산, 16 , 21 
20200516,3900204,논산," 1,433 "," 1,585 "
20200516,3900206,강경, 267 , 278 
20200516,3900208,함열, 67 , 99 
20200516,3900211,익산," 5,107 "," 5,097 "
20200516,3900214,김제, 372 , 484 
20200516,3900216,신태인, 101 , 133 
20200516,3900218,정읍," 1,038 "," 1,237 "
20200516,3900221,백양사, 60 , 64 
20200516,3900224,장성, 312 , 253 
20200516,3900229,광주송정," 4,873 "," 5,324 "
20200516,3900231,나주, 631 , 722 
20200516,3900233,다시, 5 , 4 
20200516,3900235,함평, 74 , 85 
20200516,3900236,무안, 19 , 15 
20200516,3900237,몽탄, 20 , 27 
20200516,3900239,일로, 43 , 49 
20200516,3900240,임성리, 2 , 1 
20200516,3900242,목포," 1,627 "," 2,016 "
20200516,3900245,삼례, 159 , 129 
20200516,3900248,전주," 3,365 "," 3,953 "
20200516,3900253,임실, 67 , 86 
20200516,3900256,오수, 72 , 103 
20200516,3900259,남원, 814 , 970 
20200516,3900263,곡성, 276 , 345 
20200516,3900265,구례구, 134 , 274 
20200516,3900271,순천," 2,396 "," 2,797 "
20200516,3900276,여천, 805 , 699 
20200516,3900279,여수엑스포," 1,302 "," 1,967 "
20200516,3900280,오송," 4,805 "," 4,652 "
20200516,3900281,청주, 287 , 309 
20200516,3900282,오근장, 300 , 368 
20200516,3900283,청주공항, 58 , 82 
20200516,3900285,증평, 198 , 150 
20200516,3900288,음성, 140 , 142 
20200516,3900290,주덕, 85 , 98 
20200516,3900292,충주, 661 , 662 
20200516,3900295,삼탄, 2 , 5 
20200516,3900320,아산," 1,000 ", 800 
20200516,3900322,온양온천, 766 , 735 
20200516,3900323,신창, 19 , 23 
20200516,3900324,도고온천, 28 , 36 
20200516,3900327,신례원, 118 , 129 
20200516,3900328,예산, 674 , 753 
20200516,3900330,삽교, 245 , 230 
20200516,3900332,홍성," 1,045 "," 1,222 "
20200516,3900334,광천, 254 , 332 
20200516,3900336,청소, 11 , 11 
20200516,3900338,대천, 976 ," 1,423 "
20200516,3900341,웅천, 97 , 185 
20200516,3900343,판교, 38 , 43 
20200516,3900345,서천, 254 , 322 
20200516,3900346,장항, 84 , 114 
20200516,3900348,군산, 391 , 487 
20200516,3900351,대야, 6 , 5 
20200516,3900361,행신," 1,625 "," 1,457 "
20200516,3900385,옥수, 47 , 52 
20200516,3900387,왕십리, 188 , 166 
20200516,3900388,청량리," 7,229 "," 6,039 "
20200516,3900426,평내호평, 684 , 715 
20200516,3900429,청평, 295 , 369 
20200516,3900431,가평, 675 ," 1,007 "
20200516,3900434,강촌, 111 , 166 
20200516,3900436,남춘천," 2,062 "," 2,189 "
20200516,3900437,춘천," 1,383 "," 1,558 "
20200516,3900507,옥산, 26 , 33 
20200516,3900508,청리, 2 , 5 
20200516,3900509,상주, 122 , 138 
20200516,3900512,함창, 5 , 8 
20200516,3900513,점촌, 89 , 98 
20200516,3900515,용궁, 11 , 25 
20200516,3900516,개포, 6 , 2 
20200516,3900519,예천, 38 , 46 
20200516,3900538,극락강, 32 , 36 
20200516,3900539,광주, 528 , 619 
20200516,3900552,봉화, 32 , 27 
20200516,3900556,춘양, 13 , 28 
20200516,3900559,현동, - , 2 
20200516,3900560,분천, 32 , 13 
20200516,3900561,양원, 3 , 11 
20200516,3900562,승부, 13 , 21 
20200516,3900563,석포, 16 , 17 
20200516,3900565,철암, 16 , 23 
20200516,3900567,동백산, 13 , 14 
20200516,3900572,도계, 67 , 54 
20200516,3900576,신기, 3 , 2 
20200516,3900580,동해, 470 , 617 
20200516,3900581,묵호, 223 , 206 
20200516,3900585,정동진, 205 , 304 
20200516,3900587,강릉," 2,305 "," 2,989 "
20200516,3900601,쌍룡, 1 , 1 
20200516,3900604,영월, 170 , 168 
20200516,3900608,예미, 46 , 44 
20200516,3900611,민둥산, 28 , 41 
20200516,3900612,사북, 57 , 42 
20200516,3900613,고한, 51 , 42 
20200516,3900615,태백, 176 , 216 
20200516,3900621,부전," 1,618 "," 1,537 "
20200516,3900627,센텀, 187 , 188 
20200516,3900629,신해운대, 395 , 415 
20200516,3900631,기장, 268 , 308 
20200516,3900633,좌천, 122 , 118 
20200516,3900636,남창, 413 , 382 
20200516,3900637,덕하, 106 , 77 
20200516,3900639,태화강," 1,731 "," 1,647 "
20200516,3900641,호계, 742 , 736 
20200516,3900645,불국사, 113 , 125 
20200516,3900647,경주, 852 ," 1,052 "
20200516,3900651,안강, 20 , 15 
20200516,3900672,하양, 659 , 492 
20200516,3900682,한림정, 11 , 19 
20200516,3900683,진영, 423 , 462 
20200516,3900685,창원, 511 , 575 
20200516,3900686,마산," 1,040 "," 1,216 "
20200516,3900687,중리, 76 , 78 
20200516,3900689,함안, 58 , 62 
20200516,3900690,군북, 94 , 51 
20200516,3900694,반성, 42 , 34 
20200516,3900699,진주, 692 , 692 
20200516,3900701,완사, 18 , 14 
20200516,3900703,북천, 51 , 53 
20200516,3900705,횡천, 18 , 30 
20200516,3900706,하동, 59 , 110 
20200516,3900707,진상, 16 , 21 
20200516,3900710,광양, 28 , 17 
20200516,3900714,벌교, 10 , 30 
20200516,3900715,조성, 14 , 10 
20200516,3900716,예당, 14 , 7 
20200516,3900717,득량, 17 , 16 
20200516,3900718,보성, 65 , 86 
20200516,3900720,명봉, 4 , 9 
20200516,3900722,이양, 4 , 10 
20200516,3900725,능주, 4 , 2 
20200516,3900727,화순, 19 , 32 
20200516,3900730,효천, 22 , 10 
20200516,3900731,서광주, 22 , 20 
20200516,3900883,광명," 8,639 "," 8,074 "
20200516,3900884,천안아산," 5,729 "," 5,346 "
20200516,3900894,김천구미," 1,282 "," 1,505 "
20200516,3900895,신경주, 855 ," 1,100 "
20200516,3900896,울산," 3,128 "," 3,377 "
20200516,3900898,상봉, 445 , 350 
20200516,3900901,진례, 6 , 7 
20200516,3900902,창원중앙," 1,814 "," 1,840 "
20200516,3900927,인천공항T1, 377 , - 
20200516,3901026,공주, 157 , 150 
20200516,3901040,포항," 2,177 "," 2,625 "
20200516,3901057,횡성, 224 , 282 
20200516,3901058,둔내, 101 , 113 
20200516,3901059,평창, 183 , 252 
20200516,3901060,진부, 248 , 324 
20200516,3901063,인천공항T2, 1 , - 
20200516,3901065,월포, 21 , 21 
20200516,3901066,장사, 2 , 9 
20200516,3901067,강구, 25 , 26 
20200516,3901068,영덕, 124 , 134 
20200517,3900023,서울," 23,718 "," 27,488 "
20200517,3900025,용산," 13,381 "," 16,717 "
20200517,3900030,영등포," 8,273 "," 9,285 "
20200517,3900039,안양, 328 , 256 
20200517,3900047,수원," 10,741 "," 11,472 "
20200517,3900052,오산, 130 , 131 
20200517,3900055,서정리, 37 , 40 
20200517,3900057,평택," 4,286 "," 5,071 "
20200517,3900058,성환, 30 , 38 
20200517,3900061,천안," 5,173 "," 5,187 "
20200517,3900063,전의, 86 , 141 
20200517,3900066,조치원," 2,915 "," 3,725 "
20200517,3900068,부강, 79 , 131 
20200517,3900070,신탄진," 1,363 "," 1,577 "
20200517,3900073,대전," 14,147 "," 13,915 "
20200517,3900075,옥천, 460 , 358 
20200517,3900076,이원, 24 , 21 
20200517,3900077,지탄, 2 , - 
20200517,3900078,심천, 21 , 14 
20200517,3900080,영동," 1,039 "," 1,062 "
20200517,3900081,황간, 106 , 63 
20200517,3900082,추풍령, 36 , 17 
20200517,3900085,김천," 1,866 "," 1,660 "
20200517,3900088,구미," 4,702 "," 4,744 "
20200517,3900090,약목, 52 , 91 
20200517,3900091,왜관," 1,257 "," 1,236 "
20200517,3900093,신동, 4 , - 
20200517,3900095,대구," 3,928 "," 3,903 "
20200517,3900096,동대구," 16,089 "," 15,287 "
20200517,3900099,경산," 1,885 "," 2,045 "
20200517,3900101,남성현, 8 , 6 
20200517,3900102,청도, 768 , 669 
20200517,3900104,상동, 123 , 60 
20200517,3900105,밀양," 2,302 "," 2,068 "
20200517,3900107,삼랑진, 354 , 340 
20200517,3900108,원동, 103 , 167 
20200517,3900109,물금, 797 , 753 
20200517,3900110,화명, 117 , 95 
20200517,3900111,구포," 3,192 "," 3,018 "
20200517,3900112,사상, 70 , 73 
20200517,3900114,부산," 13,007 "," 10,298 "
20200517,3900122,덕소, 41 , 49 
20200517,3900130,양평, 889 , 723 
20200517,3900132,용문, 252 , 241 
20200517,3900133,지평, 28 , 18 
20200517,3900134,석불, 3 , 2 
20200517,3900135,일신, 20 , 16 
20200517,3900136,매곡, 22 , 11 
20200517,3900137,양동, 174 , 154 
20200517,3900138,삼산, 2 , 3 
20200517,3900140,동화, 33 , 26 
20200517,3900141,만종, 930 , 763 
20200517,3900142,원주," 1,379 "," 1,323 "
20200517,3900144,반곡, 24 , 60 
20200517,3900148,신림, 24 , 12 
20200517,3900153,제천," 1,507 "," 1,264 "
20200517,3900157,단양, 275 , 156 
20200517,3900160,희방사, 13 , 60 
20200517,3900161,풍기, 158 , 196 
20200517,3900164,영주, 545 , 545 
20200517,3900172,안동, 497 , 419 
20200517,3900177,의성, 99 , 84 
20200517,3900179,탑리, 24 , 18 
20200517,3900181,화본, 4 , 4 
20200517,3900184,신녕, 7 , 4 
20200517,3900186,북영천, 10 , 2 
20200517,3900187,영천, 798 , 788 
20200517,3900191,건천, 8 , 12 
20200517,3900194,서경주, 170 , 177 
20200517,3900195,서대전," 4,348 "," 3,947 "
20200517,3900199,계룡, 644 , 664 
20200517,3900202,연산, 22 , 17 
20200517,3900204,논산," 1,417 "," 1,290 "
20200517,3900206,강경, 264 , 291 
20200517,3900208,함열, 135 , 88 
20200517,3900211,익산," 5,362 "," 5,015 "
20200517,3900214,김제, 452 , 381 
20200517,3900216,신태인, 112 , 91 
20200517,3900218,정읍," 1,214 ", 950 
20200517,3900221,백양사, 57 , 32 
20200517,3900224,장성, 302 , 334 
20200517,3900229,광주송정," 5,704 "," 4,720 "
20200517,3900231,나주, 732 , 930 
20200517,3900233,다시, 3 , 9 
20200517,3900235,함평, 74 , 82 
20200517,3900236,무안, 10 , 11 
20200517,3900237,몽탄, 17 , 7 
20200517,3900239,일로, 47 , 32 
20200517,3900240,임성리, 3 , - 
20200517,3900242,목포," 2,068 "," 1,555 "
20200517,3900245,삼례, 135 , 174 
20200517,3900248,전주," 4,106 "," 2,910 "
20200517,3900253,임실, 79 , 62 
20200517,3900256,오수, 84 , 87 
20200517,3900259,남원, 890 , 698 
20200517,3900263,곡성, 424 , 321 
20200517,3900265,구례구, 229 , 138 
20200517,3900271,순천," 3,135 "," 2,509 "
20200517,3900276,여천, 796 ," 1,028 "
20200517,3900279,여수엑스포," 2,127 "," 1,264 "
20200517,3900280,오송," 4,489 "," 5,440 "
20200517,3900281,청주, 269 , 309 
20200517,3900282,오근장, 377 , 344 
20200517,3900283,청주공항, 67 , 78 
20200517,3900285,증평, 217 , 297 
20200517,3900288,음성, 163 , 169 
20200517,3900290,주덕, 89 , 112 
20200517,3900292,충주, 700 , 687 
20200517,3900295,삼탄, 4 , - 
20200517,3900320,아산, 738 , 816 
20200517,3900322,온양온천, 660 , 674 
20200517,3900323,신창, 19 , 51 
20200517,3900324,도고온천, 64 , 56 
20200517,3900327,신례원, 130 , 120 
20200517,3900328,예산, 639 , 607 
20200517,3900330,삽교, 216 , 197 
20200517,3900332,홍성, 979 ," 1,193 "
20200517,3900334,광천, 297 , 264 
20200517,3900336,청소, 21 , 13 
20200517,3900338,대천," 1,412 "," 1,052 "
20200517,3900341,웅천, 158 , 116 
20200517,3900343,판교, 69 , 39 
20200517,3900345,서천, 296 , 263 
20200517,3900346,장항, 161 , 95 
20200517,3900348,군산, 548 , 404 
20200517,3900351,대야, 6 , 6 
20200517,3900361,행신," 1,782 "," 1,820 "
20200517,3900385,옥수, 29 , 55 
20200517,3900387,왕십리, 107 , 219 
20200517,3900388,청량리," 5,753 "," 7,192 "
20200517,3900426,평내호평, 648 , 617 
20200517,3900429,청평, 356 , 189 
20200517,3900431,가평, 992 , 650 
20200517,3900434,강촌, 180 , 136 
20200517,3900436,남춘천," 2,317 "," 1,690 "
20200517,3900437,춘천," 1,536 "," 1,266 "
20200517,3900507,옥산, 26 , 10 
20200517,3900508,청리, 5 , 2 
20200517,3900509,상주, 136 , 109 
20200517,3900512,함창, 10 , 6 
20200517,3900513,점촌, 96 , 90 
20200517,3900515,용궁, 5 , 5 
20200517,3900516,개포, 5 , 8 
20200517,3900519,예천, 37 , 32 
20200517,3900538,극락강, 26 , 22 
20200517,3900539,광주, 585 , 539 
20200517,3900552,봉화, 29 , 20 
20200517,3900556,춘양, 28 , 34 
20200517,3900559,현동, 8 , 2 
20200517,3900560,분천, 26 , 3 
20200517,3900561,양원, 4 , 3 
20200517,3900562,승부, 6 , 23 
20200517,3900563,석포, 20 , 26 
20200517,3900565,철암, 10 , 17 
20200517,3900567,동백산, 17 , 18 
20200517,3900572,도계, 53 , 81 
20200517,3900576,신기, 6 , 2 
20200517,3900580,동해, 653 , 558 
20200517,3900581,묵호, 261 , 144 
20200517,3900585,정동진, 258 , 148 
20200517,3900587,강릉," 3,319 "," 2,645 "
20200517,3900601,쌍룡, 3 , - 
20200517,3900604,영월, 168 , 179 
20200517,3900608,예미, 32 , 21 
20200517,3900611,민둥산, 53 , 30 
20200517,3900612,사북, 65 , 71 
20200517,3900613,고한, 44 , 46 
20200517,3900615,태백, 219 , 211 
20200517,3900621,부전," 1,500 "," 1,450 "
20200517,3900627,센텀, 251 , 211 
20200517,3900629,신해운대, 398 , 392 
20200517,3900631,기장, 385 , 346 
20200517,3900633,좌천, 114 , 192 
20200517,3900636,남창, 323 , 387 
20200517,3900637,덕하, 60 , 94 
20200517,3900639,태화강," 1,629 "," 1,691 "
20200517,3900641,호계, 734 , 661 
20200517,3900645,불국사, 136 , 139 
20200517,3900647,경주," 1,029 ", 931 
20200517,3900651,안강, 39 , 35 
20200517,3900672,하양, 566 , 604 
20200517,3900682,한림정, 7 , 8 
20200517,3900683,진영, 603 , 440 
20200517,3900685,창원, 657 , 521 
20200517,3900686,마산," 1,294 "," 1,024 "
20200517,3900687,중리, 65 , 84 
20200517,3900689,함안, 53 , 63 
20200517,3900690,군북, 43 , 69 
20200517,3900694,반성, 37 , 46 
20200517,3900699,진주, 819 , 742 
20200517,3900701,완사, 8 , 7 
20200517,3900703,북천, 74 , 64 
20200517,3900705,횡천, 28 , 14 
20200517,3900706,하동, 77 , 80 
20200517,3900707,진상, 19 , 7 
20200517,3900710,광양, 34 , 38 
20200517,3900714,벌교, 21 , 15 
20200517,3900715,조성, 14 , 5 
20200517,3900716,예당, 9 , 6 
20200517,3900717,득량, 11 , 6 
20200517,3900718,보성, 66 , 72 
20200517,3900720,명봉, 5 , 4 
20200517,3900722,이양, 3 , 7 
20200517,3900725,능주, 9 , 6 
20200517,3900727,화순, 30 , 24 
20200517,3900730,효천, 16 , 19 
20200517,3900731,서광주, 18 , 34 
20200517,3900883,광명," 8,009 "," 9,204 "
20200517,3900884,천안아산," 4,939 "," 6,038 "
20200517,3900894,김천구미," 1,438 "," 1,356 "
20200517,3900895,신경주," 1,152 ", 861 
20200517,3900896,울산," 3,844 "," 3,726 "
20200517,3900898,상봉, 308 , 528 
20200517,3900901,진례, 5 , 10 
20200517,3900902,창원중앙," 2,211 "," 2,119 "
20200517,3900927,인천공항T1, 378 , - 
20200517,3901026,공주, 182 , 155 
20200517,3901040,포항," 2,906 "," 2,627 "
20200517,3901057,횡성, 245 , 188 
20200517,3901058,둔내, 125 , 114 
20200517,3901059,평창, 246 , 193 
20200517,3901060,진부, 380 , 208 
20200517,3901063,인천공항T2, 8 , - 
20200517,3901065,월포, 24 , 9 
20200517,3901066,장사, 24 , 18 
20200517,3901067,강구, 35 , 21 
20200517,3901068,영덕, 97 , 125 
20200518,3900023,서울," 27,259 "," 28,450 "
20200518,3900025,용산," 12,990 "," 12,773 "
20200518,3900030,영등포," 8,277 "," 7,628 "
20200518,3900039,안양, 573 , 455 
20200518,3900047,수원," 10,608 "," 11,218 "
